카테고리,기업명(한글),기업명(영문),primaryKeyword,helperKeywords,excludeWords,mustIncludeAny,businessContext,tier,status
portfolio_company,그로스핏,GrowthFit,그로스핏,송창열 데이터분석,크로스핏,"이커머스, 마케팅, 분석, GA4, 데이터, 광고, 송창열",이커머스 마케팅 분석 솔루션. GA4 기반 데이터 분석 및 광고 운영 최적화 툴 제공,B,Live
portfolio_company,가이버스,Gyverse,가이버스,김승훈 드라이에이징,N/A,N/A,육류 건조 숙성(드라이 에이징)에 특화된 푸드테크 솔루션,A,Written-off
portfolio_company,H2O호스피탈리티,H2O Hospitality,H2O호스피탈리티,"이웅희, 호스피탈리티",N/A,N/A,"숙박·레저 산업의 디지털 전환, 운영 자동화, 호스피탈리티 테크 기업",A,Exit
portfolio_company,핸들,handle,핸들,"안인성
중고차 플랫폼","운전대, 조향장치, 손잡이","카머스, Carmerce, 안인성, 중고차, 이커머스",100% 모바일 기반 중고차 이커머스 플랫폼 '카머스(Carmerce)',C,Live
portfolio_company,에이치에이티컴퍼니,HAT Company,에이치에이티컴퍼니,임태윤 공유주방,N/A,N/A,국내 최초의 배달 전문 공유 주방 브랜드 '심플키친(Simple Kitchen)',A,Live
portfolio_company,해브잇,Have It,해브잇,"서수아
쇼핑
커머스",,"인스타그램, SNS, 인플루언서, 패션, 명품, 정보 연계, 판매, 커머스, 서수아",인스타그램 등 SNS 인플루언서들이 착용하는 패션 및 명품 아이템 정보를 연계하여 선별 판매하는 큐레이션 기반 명품 커머스 플랫폼,C,Exit
portfolio_company,해브해드,Havehad,해브해드,이승환 패션,N/A,N/A,패션·라이프스타일 브랜드 기업,A,Exit
portfolio_company,에이치디메디,hdmedi,에이치디메디,이정의 복약관리,N/A,N/A,AI 기반 의약품 안전 솔루션 ‘아이약’,A,Live
portfolio_company,헤이브레드,Hey Bread,헤이브레드,"유민주
배달",,"베이커리, 정기배송, 유민주, 장인, 큐레이션, 배달, 빵배달",경쟁력 있는 동네 장인 베이커리의 빵을 큐레이션하여 소비자에게 정기 배송 및 묶음 배송,B,Live
portfolio_company,히릿소프트,Hititsoft,히릿소프트,정주현 노코드,N/A,N/A,이커머스. 노코드 앱 제작 플랫폼 '메이더',A,Exit
portfolio_company,홈즈컴퍼니,HOMES Company,홈즈컴퍼니,"이태현
공유 주거",N/A,N/A,"1인 가구 대상의 코리빙(공유주거) 및 도심형 숙박 시설을 기획·운영, 부동산 투자·개발부터 중개 플랫폼까지 주거 프로세스 전반 제공",A,Exit
portfolio_company,휴스페이스,Hue Space,휴스페이스,이영주 체류형쉼터,"아트스페이스휴, 목공방, 스페이스클라우드, 신축빌라, 다이닝","삼익산업, 한국프리커센터, 농지법, 농촌, 체류형 쉼터",삼익산업 한국프리커센터에서 농지법 시행규칙에 맞춰 개발한 대표적인 농촌 체류형 쉼터 브랜드,B,Live
portfolio_company,아이베이비박스,iBabyBox,아이베이비박스,"신진영
중고 유아용품",,"중고, 유아용품, 교환, 매매, 소셜 마켓플레이스, 신진영",지인 및 지역 네트워크를 기반으로 안심하고 중고 유아용품을 교환·매매·공유할 수 있는 모바일 소셜 마켓플레이스,C,Written-off
portfolio_company,아이클레이브,iCLAVE,아이클레이브,최윤내 이커머스자동화,N/A,N/A,AI 기반 이커머스 운영자동화 SaaS. 배너·상품진열·추천 자동화 솔루션 '로보MD',A,Written-off
portfolio_company,아이디엘,iDL,아이디엘,"김상현
헬스케어
IoT",,"아이, 활동량, 측정, 부모, 건강 데이터, 카롱, 김상현, 웨어러블",아이의 활동량을 실시간으로 측정하고 부모에게 또래 평균과 비교한 건강 데이터를 제공하는 IoT 기반 서비스 '카롱(Caron)',C,Exit
portfolio_company,임팩터스,Impactus,임팩터스,김보경 에듀테크,N/A,N/A,진로·진학 에듀테크 소셜벤처. 청소년 대상 전공 맞춤 교육 서비스,A,Live
portfolio_company,이노제닉스,Inogenix,이노제닉스,이혜영 액체생검,N/A,N/A,액체생검(Liquid Biopsy) 기반 정밀진단 기업. 혈액 기반 대장암·대장용종 스크리닝 진단키트,A,Live
portfolio_company,인포크,INPOCK,인포크,최하림 인플루언서커머스,N/A,N/A,인플루언서-브랜드 중개 커머스 인프라. 커머스 솔루션 및 판매채널 통합 솔루션,A,Live
portfolio_company,인테그리틱스,Integritics,인테그리틱스,박병진 실험실관리,N/A,N/A,랩인사이트(LabInsight)'를 통한 연구 및 품질 관리를 위한 통합 관리 솔루션,A,Live
portfolio_company,아이리스코퍼레이션,iriscorp,아이리스코퍼레이션,김종근 장례SaaS,N/A,N/A,장례식장 운영과 상조 서비스에 IT 기술을 접목한 B2B SaaS(서비스형 소프트웨어) 스타트업,A,Live
portfolio_company,잇그린,itgreen,잇그린,김선 다회용기,N/A,N/A,재사용 다회용기 대여·회수 서비스 '리턴잇' 운영,A,Live
portfolio_company,제이킨,Jakin,제이킨,"정남교
자동매매",,"암호화폐, 자산관리, 워치봇, 핀테크, 자동매매, 정남교",암호화폐 자산관리 플랫폼인 '워치봇(Watchbot)',C,Written-off
portfolio_company,요쿠스,Jocoos,요쿠스,최창훈 동영상기술,N/A,N/A,"동영상 테크 기업. 영상압축·실시간 편집 기술, 라이브커머스 플랫폼 'myBeautip' 운영",A,Live
portfolio_company,캐드호,Kadho,캐드호,"카베 아자르타시
AI
뇌과학",,"두뇌, 신경과학, 언어교육, 에듀테크, 뇌훈련, AI, 카베 아자르타시",신경과학과 AI 및 머신러닝 결합하여 두뇌 훈련 커리큘럼과 언어 교육을 제공하는 에듀테크 스타트업,C,Exit
portfolio_company,카도,Kado,카도,"에메리 앤드루
빈스 다우들
결제",,"웹3, 암호화폐, 이커머스, 결제 인프라, 멀티체인, 에메리 앤드루, 빈스 다우들, Kado, Kado Ramp, Emery Andrew",웹3(Web3) 및 암호화폐 생태계를 위한 이커머스 결제 인프라 및 멀티체인 결제 서비스,C,Live
portfolio_company,캥스터즈,Kangsters,캥스터즈,김강 에이블테크,N/A,N/A,에이블테크 기업. 휠체어 사용자용 홈피트니스 솔루션 '휠리엑스' 개발,A,Live
portfolio_company,키즈벳,Kidsvet,키즈벳,메흐디 부아지즈 로봇게임,N/A,N/A,로봇을 원격조정하는 게임 플랫폼,A,Live
portfolio_company,키친인더랩,KITCHEN IN THE LAB,키친인더랩,최채환 레디밀,N/A,N/A,푸드테크 기업. 식품 ODM 기반 레디밀(RTH) B2B 공급 및 탄소저감형 밀키트 폐기물 재생 솔루션,A,Live
portfolio_company,클로저,Kloser,클로저,"변영진
마케팅","야구, 마무리투수","고객채널, 마케팅, CRM, 클라우드, 변영진, 플랫폼",고객채널 관리 플랫폼을 클라우드로 제공하는 마케팅 테크 전문 기업,C,Exit
portfolio_company,노리,KnowRe,노리,"김용재
수학교육",,"KnowRe, 김용재, 수학, 교육, 이러닝, 에듀테크, 학습",에듀테크 스타트업. 수학 교육 콘텐츠·이러닝 서비스 (現 매각/폐업),C,Exit
portfolio_company,코코지,Kokozi,코코지,박지희 오디오콘텐츠,N/A,N/A,키즈 오디오 콘텐츠 플랫폼. 오디오 플레이어 '코코지 하우스'와 캐릭터 피규어 '아띠' 기반 어린이 오디오 콘텐츠 (요기요 공동창업자 박지희 대표 2020년 창업),A,Live
portfolio_company,쿠딩,Kooding,쿠딩,류정빈 크로스보더,N/A,N/A,글로벌 패션 크로스보더 이커머스. 국내 로컬 브랜드를 해외 소비자와 연결하는 마켓플레이스,A,Live
portfolio_company,코나투스,Kornatus,코나투스,김기동 택시동승,N/A,N/A,"국내 최초의 AI 기반 택시 동승 서비스인 ‘반반택시’, 투루택시·투루대리 호출 서비스와 모빌리티 사업자용 B2B 관제 솔루션(SaaS)을 제공",A,Live
portfolio_company,쿠파,KUPA,쿠파,"노명헌
김건영
금융 플랫폼","마리오, 닌텐도","엣지, Edge, 노명헌, 김건영, 금융, 투자, 주식, ETF, 인베스트테크","인베스트테크 스타트업, 자체 개발한 AI 엔진과 다이내믹 데이터 매핑 (DDM) 기술을 활요한 금융 정보 플랫폼 엣지 (Edge) 운영중",C,Live
portfolio_company,케이존,KZONE,케이존,김성수 역물류,N/A,N/A,글로벌 이커머스에서 발생하는 반품 및 악성 재고를 회수하고 재유통하는 역물류 (reverse logistics) 전문 기업,A,Live
portfolio_company,엘에이소주,LA Soju,엘에이소주,빌리 강 주류,"빌리다, 돈","지드래곤, RTD 하이볼, 주류시장, 피스마이너스원, Ready-to-Drink",로스앤젤러스 기반의 RTD 브랜드,C,Live
portfolio_company,라블라코,Lablaco,라블라코,알브리기 피지털패션,N/A,N/A,"2016년 프랑스 파리에서 설립된 패션 테크 기업. 블록체인 기술을 활용해 온라인과 오프라인을 연결하고, 디지털과 실물 패션을 결합한 '피지털(Phygital) 패션'과 지속 가능한 순환 경제를 구축하는 원스톱 커머스 플랫폼",A,Live
portfolio_company,랜딩인터내셔널,Landing International,랜딩인터내셔널,정새라 뷰티유통,N/A,N/A,K-뷰티 등 브랜드의 글로벌(미국) 유통 진출을 돕는 B2B 뷰티 플랫폼,A,Live
portfolio_company,랭코드,Langcode,랭코드,김민준 대화형AI,N/A,N/A,기업용 대화형 AI 플랫폼 'CXP' 개발. 문서 연동 챗봇·업무자동화 솔루션 제공,A,Live
portfolio_company,라스트스프링,Last spring,라스트스프링,김창원 스킨케어,N/A,N/A,고기능성 스킨케어 브랜드 '포들(PO:DL)',A,Live
portfolio_company,레터럴,Lateral,레터럴,,,,,C,Live
portfolio_company,이명수디자인랩,Leemyungsu Design Lab,이명수디자인랩,이명수 웨어러블안전,N/A,N/A,자전거 이용자의 안전을 위한 LED 신호 표시 배낭인 '자일백(SEILbag)',A,Written-off
portfolio_company,르호사,Lehosa,르호사,김미진 주얼리테크,N/A,N/A,엔터·라이프스타일 관련 도소매업 (상세 사업정보 확인 필요),A,Live
portfolio_company,레브로,Levro,레브로,"캐시 한 
아비르 아그라왈
핀테크 페이먼츠","인류보건, 힙합, 아티스트, 레브르, Revero, 백석예술대학교, 음악, 패션, 레브","다중 통화 자산, 맞춤형 AI 트레이닝, 실리콘밸리, 핀테크, 캐시 한",다중 통화 자산 관리에서 맞춤형 AI 모델 트레이닝 플랫폼으로 진화한 실리콘밸리 핀테크 스타트업,C,Live
portfolio_company,리체,LICHE,리체,김홍규 BNPL,"센텀, GS","로마드, 김홍규, BNPL, 렌탈, 가구, 분할납부, 핀테크",라이프스타일 커머스 플랫폼 '로마드' 운영. 가구 등에 BNPL(선구매 후결제) 핀테크 모델 적용,C,Live
portfolio_company,라이다에이아이,LIDA AI,라이다에이아이,,,,,C,Exit
portfolio_company,링크플릭스,LINKFLIX,링크플릭스,김두일 생분해접착제,N/A,N/A,화석연료 기반 접착제를 대체할 천연 고분자 기반의 고기능성 생분해 접착제,A,Live
portfolio_company,리빗,LIVIT,리빗,이정민 온실가스,N/A,N/A,탄소 관리 솔루션 기업. 기업 온실가스 배출량 관리 및 탄소 감축 자금 매칭 서비스,A,Live
portfolio_company,로브스터,Lobster,로브스터,양주영 소셜네트워킹,,"양주영, 소셜, 네트워크, 친구, 앱, 커뮤니티",소셜 인프라 스타트업. 사람들이 진짜 친구를 만들도록 돕는 네트워크·앱 개발,C,Live
portfolio_company,락인컴퍼니,Lockin Company,락인컴퍼니,최명규 앱보안,N/A,N/A,모바일 앱 보안 솔루션 기업. 앱 위변조 방지 솔루션 'LIAPP' 개발,A,Live
portfolio_company,로커스랩,LocusLab,로커스랩,"무함마드 아르살란 아르샤드
AI",,"AI, 인스타그램, 왓츠앱, 엡사이트, DM,  Md Arsalan Arshad, 고객",인공지능(AI) 고객 응대 자동화 플랫폼,B,Exit
portfolio_company,로지스팟,Logispot,로지스팟,"박재용
물류",N/A,N/A,디지털 통합 물류 솔루션 기업. 수출입 보세물류·내륙 배송·3PL 등 원스톱 물류 서비스,A,Live
portfolio_company,로그스택,Logstack,로그스택,한정규 IT감사,N/A,N/A,IT감사 자동화 솔루션 기업. DB 로그 추출·내부통제 자동화 솔루션 'Query Stacker' 제공,A,Live
portfolio_company,룩인사이트,Lookinsight,룩인사이트,가진웅 의약품유통,N/A,N/A,의약품 유통 플랫폼 '약올려' 운영. 도매-약국 온라인 직거래 중개,A,Live
portfolio_company,러브바드,LOVBOD,러브바드,김현정 바디케어,N/A,N/A,신체 부위별 고민과 데이터를 분석하여 맞춤형 바디케어 제품 및 솔루션을 제공하는 통합 플랫폼,A,Live
portfolio_company,루센트블록,Lucentblock,루센트블록,허세영 조각투자,N/A,N/A,부동산 조각투자(토큰증권) 플랫폼 '소유' 운영. 프롭테크+핀테크,A,Live
portfolio_company,럭스바이옴,LuxBiome,럭스바이옴,김원용 마이크로바이옴,N/A,N/A,"독자적인 AI 기술(판지놈마이너) 기반 특허 유산균 개발, 프리미엄 숙취해소제인 '닥터락 깨유'",A,Live
portfolio_company,망고플레이트,MangoPlate,망고플레이트,김대웅 맛집검색,N/A,N/A,"맛집 검색·추천 서비스 (現 서비스 종료, 여기어때에 인수 후 철수)",A,Exit
portfolio_company,마켓디자이너스,MarketDesigners,마켓디자이너스,김현영 교육매칭,N/A,N/A,데이터와 매칭 기술로 교육(링고라) 및 하우징(다이사·위매치) 시장의 정보 비대칭을 해결하는 온디맨드 플랫폼 기업,A,Live
portfolio_company,마플코퍼레이션,Marpple Corporation,마플코퍼레이션,박혜윤 POD커머스,N/A,N/A,"재고 없이 3분 만에 상품을 만들어 판매할 수 있는 원스톱 크리에이터 POD 커머스 플랫폼 마플 (Marpple), 마플샵 (MarppleShop)",A,Live
portfolio_company,마스크모먼트,Mask Moments,마스크모먼트,소피아 홍 스킨케어,"방역, KF94, 미세먼지","소피아 홍, 이커머스, Mask Moments, 바이오셀룰로스, 코코넛, 구독, 시트마스크, getjelly,",2018년에 설립된 미국 기반의 뷰티 및 스킨케어 전문 전자상거래 스타트업. 유통 마진 줄이고 맞춤형 스킨케어 제공,C,Live
portfolio_company,메디띵스,MEDiThings,메디띵스,김아람 방광모니터링,N/A,N/A,헬스케어 스타트업. 웨어러블 방광 모니터링 기기 '메디라이트' 개발 (신경인성방광 관리),A,Live
portfolio_company,미미박스,Memebox,미미박스,하형석 뷰티커머스,N/A,N/A,뷰티 커머스·D2C 브랜드 기업. 화장품 큐레이션 커머스로 시작해 자체 브랜드 확장,A,Live
portfolio_company,메리윈드,Merrywind,메리윈드,"오재영
게임",주얼리,"호텔, 카지노, 게임, 오재영",호텔 카지노 게임,C,Live
portfolio_company,메타파스,Metarpas,메타파스,허철균 드론점검,N/A,N/A,드론 플랫폼 기업. 태양광발전소 등 대형시설물 점검용 드론 솔루션 '솔빛(SOLVIT)' 개발,A,Live
portfolio_company,미드바르,Midbar,미드바르,서충모 애그테크,N/A,N/A,애그테크 스타트업. 사막화·물 부족 지역용 에어로포닉스 스마트팜 '에어팜' 개발,A,Live
portfolio_company,마이티빌딩,Mighty Buildings,마이티빌딩,"슬라바 솔로니친
3D 프린팅
건설","명동, 마스턴운용","3D프린팅, 모듈러 주택, 조립식 주택, 공장형, 로봇공학, 맞춤제작, 슬라바 솔로니친, 건축, 스타트업, 주택, ESG",공장형 3D 프린팅 기술과 로봇 공학을 활용해 친환경 조립식 모듈러 주택을 빠르게 맞춤 제작 및 현장 설치하는 서비스,B,Live
portfolio_company,마인이스,Mine's,마인이스,김혜성 리커머스,N/A,N/A,중고 패션 리커머스 스타트업. 중고의류 위탁판매 플랫폼 '차란' 운영,A,Live
portfolio_company,민트엔에프티,mintNFT,민트엔에프티,,,,,C,Written-off
portfolio_company,미쉬팟,Mishpat,미쉬팟,"형용준
SNS",성경,"스마트폰, 수평적 협업, 주소록, 그룹틱, 피플웨어, 형용준, 앱, 클라우드","스마트폰 기반의 수평적 협업 주소록 서비스 '그룹틱', 스마트폰 기반의 수평적 협업 주소록 서비스 '피플웨어'",B,Live
portfolio_company,모바,MOBA,모바,"홍경표
생산성 소프트웨어(SaaS)",,"캘린더, 일정 관리, 생산성 SaaS, 아키캘린더, Arch Calendar, 타임블로킹, 홍경표",캘린더 하나로 프로젝트와 일정을 통합 관리하는 생산성 SaaS(서비스형 소프트웨어) '아키캘린더(Arch Calendar)',C,Live
portfolio_company,모비테트리스,Mobi,모비테트리스,,,,,C,Live
portfolio_company,모비두,Mobidoo,모비두,이윤희 라이브커머스,N/A,N/A,B2B SaaS 기반의 라이브 커머스 및 숏폼 비디오 솔루션(소스라이브/소스플렉스) 기업,A,Live
portfolio_company,뭉클랩,Moonk Labs,뭉클랩,윤도선 이커머스자동화,N/A,N/A,AI와 빅데이터 기반의 이커머스 자동화 솔루션(장사왕)과 개발 업무 효율화를 위한 AI 에이전트 시스템(Sprintable),A,Live
portfolio_company,문리버,Moonriver,문리버,문승우 이커머스데이터,,"온라인 쇼핑몰, 데이터 분석, 아이템스카우트, 문승우, 쇼핑, 솔루션",온라인 쇼핑몰 판매자를 위한 데이터 분석 플랫폼인 '아이템스카우트'를 운영하는 소프트웨어 개발 기업,B,Live
portfolio_company,모티브인텔리전스,Motiv Intelligence,모티브인텔리전스,양준모 애드테크,N/A,N/A,"국내 대표 애드테크 기업, 다양한 기기 연결해 맞춤형 광고를 자동으로 집행하고 분석하는 기술 제공",A,Exit
portfolio_company,모토브,Motov,모토브,임우혁 택시광고,N/A,N/A,택시 탑승형 스마트 디바이스를 통해 실시간 도시 데이터를 수집하고 맞춤형 디지털 옥외광고를 송출하는 서비스,A,Live
portfolio_company,무버스,Movus,무버스,형용준 3D모션,N/A,N/A,3D 모션/콘텐츠 테크 기업. 메타버스·버추얼휴먼용 3D 모션 데이터 및 의류 가상피팅 솔루션,A,Written-off
portfolio_company,뮤즈라이브,MUZLIVE,뮤즈라이브,석철 실물음반,N/A,N/A,"실물 앨범 테크 기업. NFC 탑재 실물 앨범 '키트앨범(KiTalbum)' 제작·유통, 정신건강 앱 '콰블'도 운영",A,Live
portfolio_company,마이샵클라우드,myshopcloud,마이샵클라우드,김준우 건어물유통,N/A,N/A,식자재 및 건어물 유통 산업을 위한 온라인 쇼핑몰 솔루션과 IT 플랫폼 '다시우리다',A,Live
portfolio_company,엔씽,N.Thing,엔씽,김혜연 스마트팜,N/A,N/A,스마트팜 기업. 컨테이너형 수직농장 및 IoT 기반 농업 밸류체인 혁신 솔루션,A,Exit
portfolio_company,엔사이어티,Nciety,엔사이어티,"김태현
플랫폼
SNS",,"글로벌, 청소년, SNS, 놀이터, 판타스틴닷컴, 김태현, 플랫폼",글로벌 청소년을 타깃으로 한 SNS 놀이터 플랫폼 '판타스틴닷컴(Fatasteen.com)',B,Live
portfolio_company,네오블랑그룹,NEO BLANC GROUP,네오블랑그룹,장지혁 퍼퓸,N/A,N/A,프리미엄 퍼퓸 핸드크림 브랜드 '스텔라블랑' 등 자체 라이프스타일 IP 브랜드와 글로벌 이커머스 솔루션 기반 서비스,A,Live
portfolio_company,네오셀라,Neocella,네오셀라,김희준 항암면역,N/A,N/A,암 환자 개개인에 맞는 항암 면역환경을 분석하고 분석데이터를 기반으로 최적의 치료제를 적용할 수 있는 플랫폼,A,Live
portfolio_company,뉴베리글로벌,Newberry Global,뉴베리글로벌,이한주 클라우드,N/A,N/A,글로벌 클라우드 관리 서비스 기업(MSP)인 베스핀글로벌의 지주사,A,Exit
portfolio_company,넥스트메이커스,Next Makers,넥스트메이커스,이승진 크리에이터콘텐츠,N/A,N/A,"크리에이터를 위한 비디오 콘텐츠 제작 및 유통, 비즈니스 모델 혁신을 지원하는 글로벌 서비스",A,Live
portfolio_company,나인하이어,Nine Hire,나인하이어,정승현 채용관리,N/A,N/A,채용관리솔루션(ATS) 스타트업. 지원자 관리·면접 일정·채용 홈페이지 등 채용 전 과정 자동화 (現 잡코리아 계열),A,Exit
portfolio_company,나인라이브스,Nine Lives,나인라이브스,,,,,C,Live
portfolio_company,노다랩,NODALAB,노다랩,이상윤 무역데이터,N/A,N/A,빅데이터 기반 B2B 무역거래 플랫폼 'KFoodBuyers/실크원(SILKONE)' 운영,A,Live
portfolio_company,오브젠,Obzen,오브젠,전배문 AI마케팅,N/A,N/A,AI 마케팅·CRM 솔루션 기업. 고객데이터·경험관리 플랫폼 'CDXP+' 공급 (코스닥 상장사),A,Exit
portfolio_company,옥타코,OCTACO,옥타코,이재형 FIDO인증,N/A,N/A,정보보안 기업. FIDO 생체인증 및 Workforce Identity/Access Management 솔루션,A,Live
portfolio_company,오마이어스,Ohmyearth,오마이어스,김대일 기후행동,N/A,N/A,문화예술 콘텐츠와 친환경 대체재를 통해 대중의 기후행동 참여를 유도하는 소셜벤처,A,Live
portfolio_company,오리지널이노베이션그룹,OINNG,오리지널이노베이션그룹,최용원 디지털콜렉터블,N/A,N/A,전 세계 K팝 팬덤을 위한 디지털 포토카드 및 콜렉터블 플랫폼인 '픽잇(PICKIT)',A,Live
portfolio_company,온도,ONDO,온도,"심동현
패션",,"신소재, 기술특허, 북미타겟, 윤리적 패션",신소재 및 기술특허로 D2C로 판매하는 북미타겟 윤리적 패션 브랜드,C,Live
portfolio_company,원소프트다임,ONESOFTDIGM,원소프트다임,이대호 헬스케어,N/A,N/A,모바일 헬스케어 기업. 휴대용 체성분·혈압·수면 측정 디바이스 '피트러스(Fitrus)' 개발,A,Live
portfolio_company,오닝,ONING,"오닝, 픽잇",,,,,C,Live
portfolio_company,오이좀,Ouizome,,,,,,C,Exit
portfolio_company,페이워치,Paywatch,페이워치,"김리차드에이치
조강연
급여선지급",N/A,N/A,근로자가 이미 일한 만큼의 급여를 월급일 전에 미리 받을 수 있는 유연급여 솔루션 (급여 선지급 서비스)을 B2B SaaS 형태로 제공,A,Live
portfolio_company,페이워치글로벌,Paywatch Global,페이워치글로벌,김휘준 급여선지급,N/A,N/A,"일한 만큼 정산하여 급여일 전에 월급을 미리 받을 수 있는 급여 선지급(EWA, Earned Wage Access) 서비스를 제공하는 글로벌 핀테크 플랫폼",A,Exit
portfolio_company,페이워크,Paywork,페이워크,손지인 정산관리,N/A,N/A,"프리랜서, 1인 자영업자, 소상공인을 위한 AI 기반 업무 및 정산 관리 SaaS 스타트업",A,Live
portfolio_company,피치스,Peaches,피치스,"여인택
자동차","복숭아, 과일, 디저트","자동차문화, 스트리트, 튜닝, 라이프스타일, 카컬처, 여인택, 자동차,",자동차 스트리트 문화 기반의 라이프스타일 브랜드,B,Live
portfolio_company,펜타프레스,Pentapress,펜타프레스,이석용 보도사진,,"사진 전문 뉴스, 네트워크, 사진 제작, 사진가, 이석용","국내 최초 글로벌 사진 전문 뉴스 통신사, 글로벌 사진가들과 네트워크 구축해 다양한 분야의 고품질 보도사진 제작 및 배포",C,Exit
portfolio_company,페오펫,Peopet,페오펫,최바울 반려동물등록,N/A,N/A,주식회사 코스모스이펙트가 운영하는 국내 1위 모바일 반려동물 등록 서비스 제공하는 펫테크 스타트업,A,Exit
portfolio_company,펄핏,Perfit,펄핏,이선용 신발핏테크,N/A,N/A,핏테크(Fit-tech) 기업. AI 3D 스캐닝 기반 신발 사이즈 추천 솔루션,A,Live
portfolio_company,퍼스널에이아이,Personal AI,퍼스널에이아이,이재영 마이데이터,N/A,N/A,구 에스앤피랩(SNPLab). 온디바이스 마이데이터 플랫폼 'my:D' ? 개인정보 주권·데이터 자산화 서비스,A,Live
portfolio_company,페스카로,Pescaro,페스카로,홍석민 자동차보안,N/A,N/A,자동차 사이버보안 전문기업,A,Exit
portfolio_company,페츠비,Petzbe,페츠비,안드레아 네렙 반려동물 SNS,"동물병원, 페츠비동물병원, gs리테일","반려동물, 소셜 미디어, 커뮤니티, Andrea Nerep, 안드레아 네렙, 앙구스, Angus, Petzbe",뉴욕 본사에 기반한 반려동물의 관점에서 일상을 공유하는 반려동물 전용 소셜 미디어 겸 커뮤니티 플랫폼 운영,C,Exit
portfolio_company,피에로컴퍼니,Pierrot Company,피에로컴퍼니,박민진 IT기기순환,N/A,N/A,"중고 IT 기기 자원 순환 플랫폼 '폰고(PHONEGO)'와 '리고(reGO)'를 통해 개인에게는 기기 구독·판매 서비스, 기업에는 유휴 자산 매입·재유통 서비스 제공",A,Live
portfolio_company,파이퀀트,PiQuant,파이퀀트,피도연 환경분석,N/A,N/A,분광학 기반 환경·성분 분석 전문기업. 수질·대기질 모니터링 IoT 솔루션 '에어퀀트' 등,A,Live
portfolio_company,폴리머라이즈,Polymerize Korea LLC,폴리머라이즈,박은규 소재AI,N/A,N/A,,A,Exit
portfolio_company,피피엠아이,PPMI,피피엠아이,이태규 반려동물헬스케어,N/A,N/A,반려견·반려묘의 모발을 분석하여 맞춤형 건강 관리 솔루션을 제공,A,Live
portfolio_company,프로파운드,Profound,프로파운드,"이유경
비즈니스
플랫폼",,"컨설팅, 전문가, 인사이트, 비즈니스, 네트워크, 지식, 이유경",전세계 다양한 비즈니스 전문가들을 연결해 그들의 지식과 인사이트를 제공하는 '비즈니스 스팟 컨설팅 마켓 네트워크',C,Live
portfolio_company,펄스애드,PULSE AD,펄스애드,윤거성 광고최적화,N/A,N/A,AdTech 기업. Amazon·Walmart·TikTok 등 글로벌 커머스 연동 AI 광고 최적화 SaaS,A,Live
portfolio_company,펄스나인,PULSE9,펄스나인,박지은 가상아이돌,,"딥리얼 Ai, AI걸그룹","딥리얼 AI' 기술을 기반으로 실사형 버추얼 휴먼(가상 인간)을 자동 생성하고, 가상 걸그룹 '이터니티' 등의 AI 캐릭터 IP를 활용해 글로벌 비즈니스 전개",A,Live
portfolio_company,큐픽,QPICK,큐픽,,,,,C,Written-off
portfolio_company,쿼드메디슨,QuadMedicine,쿼드메디슨,백승기 마이크로니들,N/A,N/A,마이크로니들 플랫폼 기반 약물전달시스템 전문 기업,A,Exit
portfolio_company,큐비트시큐리티,Qubit Security,큐비트시큐리티,신승민 클라우드보안,N/A,N/A,실시간 해킹대응 클라우드 SaaS 'PLURA' 개발. 랜섬웨어·SQL인젝션·APT 공격 탐지 보안기업,A,Live
portfolio_company,퀸라이브,QUEEN LIVE,퀸라이브,윤정탁 라이브커머스,N/A,N/A,라이브 커머스 및 패션 테크 기업. 주력 플랫폼 '클릭메이트'를 통해 4050 세대 타겟의 패션 라이브 방송과 이커머스 솔루션 제공,A,Exit
portfolio_company,쿠엔즈버킷,Queensbucket,쿠엔즈버킷,박정용 프리미엄오일,N/A,N/A,저온압착 방식 프리미엄 참기름·들기름·식물성 오일 제조 식품기업,A,Live
portfolio_company,알머티리얼즈,R Materials,알머티리얼즈,김영광 신재생에너지,N/A,N/A,"저발열, 고효율 에너지 발전 솔루션, 항공기용 특수 안전 소재 개발",A,Live
portfolio_company,로랩스,RawLabs,로랩스,김원균 구매관리,N/A,N/A,회계·세무 분야 스타트업. 무역대금 송금 서비스 '에어서플라이' 운영,A,Live
portfolio_company,리얼타임게임즈,Real Time Games,리얼타임게임즈,"정철희
모바일 게임",,"방치형, 액션, RPG, 소녀전기, 정철희",모바일 방치형 액션 RPG '소녀전기'를 개발 및 서비스,C,Live
portfolio_company,리하베스트,REharvest,리하베스트,민명준 업사이클링,N/A,N/A,푸드 업사이클링 기업. 식품 제조 부산물(맥주박·식혜박 등)을 재가공한 대체 식품 원료 개발,A,Live
portfolio_company,리플리오,Replio,리플리오,"아파나시 사빈
소셜","풀리오, 리플리증후군","동영상, 1분, 불특정 다수, 상호 소통, 소셜, SNS, 리플리오, 아파나시 사빈, 스파크랩 10기, 러시아, 지식공유",친구·구독자·관객과 관심 분야 Q&A를 짧은 비디오로 주고받는 지식 공유 커뮤니케이션 플랫폼,C,Live
portfolio_company,레뷰코퍼레이션,Revue Corporation,레뷰코퍼레이션,김주오 인플루언서마케팅,N/A,N/A,소상공인 및 브랜드 광고주와 최적의 인플루언서를 연결하는 플랫폼 서비스(REVU),A,Exit
